location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2162591,"PARIS 1er Les Halles","co",172,"µg/m³","2026-03-12T02:00:00Z","2026-03-12T03:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",167,"µg/m³","2026-03-12T04:00:00Z","2026-03-12T05:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",163,"µg/m³","2026-03-12T05:00:00Z","2026-03-12T06:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",162,"µg/m³","2026-03-12T06:00:00Z","2026-03-12T07:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",200,"µg/m³","2026-03-12T07:00:00Z","2026-03-12T08:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",251,"µg/m³","2026-03-12T08:00:00Z","2026-03-12T09:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",274,"µg/m³","2026-03-12T09:00:00Z","2026-03-12T10:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",267,"µg/m³","2026-03-12T10:00:00Z","2026-03-12T11:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",217,"µg/m³","2026-03-12T11:00:00Z","2026-03-12T12:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",179,"µg/m³","2026-03-12T12:00:00Z","2026-03-12T13:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",157,"µg/m³","2026-03-12T13:00:00Z","2026-03-12T14:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",158,"µg/m³","2026-03-12T15:00:00Z","2026-03-12T16:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",152,"µg/m³","2026-03-12T16:00:00Z","2026-03-12T17:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",155,"µg/m³","2026-03-12T17:00:00Z","2026-03-12T18:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",157,"µg/m³","2026-03-12T18:00:00Z","2026-03-12T19:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",165,"µg/m³","2026-03-12T19:00:00Z","2026-03-12T20:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",174,"µg/m³","2026-03-12T21:00:00Z","2026-03-12T22:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",171,"µg/m³","2026-03-12T22:00:00Z","2026-03-12T23:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",164,"µg/m³","2026-03-12T23:00:00Z","2026-03-13T00:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",156,"µg/m³","2026-03-13T00:00:00Z","2026-03-13T01:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",10,"µg/m³","2026-03-12T02:00:00Z","2026-03-12T03:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",11,"µg/m³","2026-03-12T04:00:00Z","2026-03-12T05:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",11.2,"µg/m³","2026-03-12T05:00:00Z","2026-03-12T06:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",11.8,"µg/m³","2026-03-12T06:00:00Z","2026-03-12T07:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",21.2,"µg/m³","2026-03-12T07:00:00Z","2026-03-12T08:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",41.2,"µg/m³","2026-03-12T08:00:00Z","2026-03-12T09:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",46.8,"µg/m³","2026-03-12T09:00:00Z","2026-03-12T10:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",37.1,"µg/m³","2026-03-12T10:00:00Z","2026-03-12T11:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",24.3,"µg/m³","2026-03-12T11:00:00Z","2026-03-12T12:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",15.4,"µg/m³","2026-03-12T12:00:00Z","2026-03-12T13:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",8.8,"µg/m³","2026-03-12T13:00:00Z","2026-03-12T14:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",11,"µg/m³","2026-03-12T15:00:00Z","2026-03-12T16:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",11.7,"µg/m³","2026-03-12T16:00:00Z","2026-03-12T17:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",11.5,"µg/m³","2026-03-12T17:00:00Z","2026-03-12T18:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",12.2,"µg/m³","2026-03-12T18:00:00Z","2026-03-12T19:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",12.7,"µg/m³","2026-03-12T19:00:00Z","2026-03-12T20:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",12.2,"µg/m³","2026-03-12T21:00:00Z","2026-03-12T22:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",13.9,"µg/m³","2026-03-12T22:00:00Z","2026-03-12T23:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",11.6,"µg/m³","2026-03-12T23:00:00Z","2026-03-13T00:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","no2",11.2,"µg/m³","2026-03-13T00:00:00Z","2026-03-13T01:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",61.7,"µg/m³","2026-03-12T02:00:00Z","2026-03-12T03:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",59,"µg/m³","2026-03-12T04:00:00Z","2026-03-12T05:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",59.4,"µg/m³","2026-03-12T05:00:00Z","2026-03-12T06:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",61,"µg/m³","2026-03-12T06:00:00Z","2026-03-12T07:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",47.2,"µg/m³","2026-03-12T07:00:00Z","2026-03-12T08:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",20.7,"µg/m³","2026-03-12T08:00:00Z","2026-03-12T09:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",18.4,"µg/m³","2026-03-12T09:00:00Z","2026-03-12T10:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",30.2,"µg/m³","2026-03-12T10:00:00Z","2026-03-12T11:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",44.5,"µg/m³","2026-03-12T11:00:00Z","2026-03-12T12:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",54.5,"µg/m³","2026-03-12T12:00:00Z","2026-03-12T13:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",69,"µg/m³","2026-03-12T13:00:00Z","2026-03-12T14:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",68.5,"µg/m³","2026-03-12T15:00:00Z","2026-03-12T16:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",68.5,"µg/m³","2026-03-12T16:00:00Z","2026-03-12T17:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",69,"µg/m³","2026-03-12T17:00:00Z","2026-03-12T18:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",67.6,"µg/m³","2026-03-12T18:00:00Z","2026-03-12T19:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",65.3,"µg/m³","2026-03-12T19:00:00Z","2026-03-12T20:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",63.7,"µg/m³","2026-03-12T21:00:00Z","2026-03-12T22:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",59.2,"µg/m³","2026-03-12T22:00:00Z","2026-03-12T23:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",60.1,"µg/m³","2026-03-12T23:00:00Z","2026-03-13T00:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","o3",58,"µg/m³","2026-03-13T00:00:00Z","2026-03-13T01:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",16.8,"µg/m³","2026-03-12T02:00:00Z","2026-03-12T03:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",17.8,"µg/m³","2026-03-12T04:00:00Z","2026-03-12T05:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",18,"µg/m³","2026-03-12T05:00:00Z","2026-03-12T06:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",17.2,"µg/m³","2026-03-12T06:00:00Z","2026-03-12T07:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",16.8,"µg/m³","2026-03-12T07:00:00Z","2026-03-12T08:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",18.4,"µg/m³","2026-03-12T08:00:00Z","2026-03-12T09:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",22.1,"µg/m³","2026-03-12T09:00:00Z","2026-03-12T10:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",27.1,"µg/m³","2026-03-12T10:00:00Z","2026-03-12T11:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",25.3,"µg/m³","2026-03-12T11:00:00Z","2026-03-12T12:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",22.9,"µg/m³","2026-03-12T12:00:00Z","2026-03-12T13:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",17.6,"µg/m³","2026-03-12T13:00:00Z","2026-03-12T14:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",18.8,"µg/m³","2026-03-12T15:00:00Z","2026-03-12T16:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",14.5,"µg/m³","2026-03-12T16:00:00Z","2026-03-12T17:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",16.4,"µg/m³","2026-03-12T17:00:00Z","2026-03-12T18:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",17.1,"µg/m³","2026-03-12T18:00:00Z","2026-03-12T19:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",16.9,"µg/m³","2026-03-12T19:00:00Z","2026-03-12T20:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",15.4,"µg/m³","2026-03-12T21:00:00Z","2026-03-12T22:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",14.2,"µg/m³","2026-03-12T22:00:00Z","2026-03-12T23:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",14,"µg/m³","2026-03-12T23:00:00Z","2026-03-13T00:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm10",12.6,"µg/m³","2026-03-13T00:00:00Z","2026-03-13T01:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",9,"µg/m³","2026-03-12T02:00:00Z","2026-03-12T03:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",9.3,"µg/m³","2026-03-12T04:00:00Z","2026-03-12T05:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",9.2,"µg/m³","2026-03-12T05:00:00Z","2026-03-12T06:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",8.8,"µg/m³","2026-03-12T06:00:00Z","2026-03-12T07:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",8.7,"µg/m³","2026-03-12T07:00:00Z","2026-03-12T08:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",9.3,"µg/m³","2026-03-12T08:00:00Z","2026-03-12T09:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",9.9,"µg/m³","2026-03-12T09:00:00Z","2026-03-12T10:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",10.8,"µg/m³","2026-03-12T10:00:00Z","2026-03-12T11:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",10.9,"µg/m³","2026-03-12T11:00:00Z","2026-03-12T12:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",10.1,"µg/m³","2026-03-12T12:00:00Z","2026-03-12T13:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",8.6,"µg/m³","2026-03-12T13:00:00Z","2026-03-12T14:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",8.8,"µg/m³","2026-03-12T15:00:00Z","2026-03-12T16:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",6.4,"µg/m³","2026-03-12T16:00:00Z","2026-03-12T17:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",6.7,"µg/m³","2026-03-12T17:00:00Z","2026-03-12T18:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",7.4,"µg/m³","2026-03-12T18:00:00Z","2026-03-12T19:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",7.3,"µg/m³","2026-03-12T19:00:00Z","2026-03-12T20:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",8.5,"µg/m³","2026-03-12T21:00:00Z","2026-03-12T22:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",9.2,"µg/m³","2026-03-12T22:00:00Z","2026-03-12T23:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",8.6,"µg/m³","2026-03-12T23:00:00Z","2026-03-13T00:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","pm25",7.9,"µg/m³","2026-03-13T00:00:00Z","2026-03-13T01:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"